"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774012346392088712","Sat Mar 30 11:28:53 +0000 2024","0","@UGM_FESS Nurul ashri mardliyah pogung raya mpd","1774036070734364987","","UGM_FESS","in","universitas gadjah mada","0","0","0","https://x.com/putwriiii/status/1774036070734364987","1679856504441294848","putwriiii"
"1774033902820262038","Sat Mar 30 11:20:17 +0000 2024","0","ini dorongan dari mana gue tiba2 mau iisma......","1774033902820262038","","","in","","0","1","0","https://x.com/meilsque/status/1774033902820262038","853623935929270272","meilsque"
"1774026925692084284","Sat Mar 30 11:19:01 +0000 2024","0","@cimowyregal KEREN BANGET! ","1774033583872843911","","cimowyregal","hu","","0","1","0","https://x.com/iismahereicome/status/1774033583872843911","1648620604311080963","iismahereicome"
"1774032430107947427","Sat Mar 30 11:14:25 +0000 2024","0","Orang2 indo pada idolain arab padahal arab2 pandang rendah orang indo‍️","1774032430107947427","","","in","Poussay, France","0","0","0","https://x.com/orangterbejo/status/1774032430107947427","447893950","orangterbejo"
"1774014135141069304","Sat Mar 30 11:11:58 +0000 2024","0","@aubr3yplaza GASSS SBLM KAMU IISMA","1774031811510952251","","aubr3yplaza","in","","0","1","0","https://x.com/seirockmybodyya/status/1774031811510952251","1606855918960115712","seirockmybodyya"
"1774019393531588660","Sat Mar 30 11:11:06 +0000 2024","0","@aquariusboy_1 Asli euy wishlist gakepenuhi terus","1774031593252008086","","aquariusboy_1","in","Poussay, France","0","0","0","https://x.com/orangterbejo/status/1774031593252008086","447893950","orangterbejo"
"1774031063385514440","Sat Mar 30 11:09:00 +0000 2024","0","iisma nih questionable yaa pilihannya tp gw kepilih","1774031063385514440","","","in","","0","1","0","https://x.com/ijustlostmymain/status/1774031063385514440","1576706532519006209","ijustlostmymain"
"1774030261849911434","Sat Mar 30 11:05:48 +0000 2024","0","Bujetttt mulai stress gwehh -UTS -IISMA -KERJAAN lu maju gua tidur.","1774030261849911434","","","in","","0","0","0","https://x.com/dinarestt/status/1774030261849911434","1241008584013385729","dinarestt"
"1774029793836904607","Sat Mar 30 11:03:57 +0000 2024","0","iisma siapanya iis dahlia","1774029793836904607","","","in","she. 18↑ ","0","1","2","https://x.com/gon_dangdia/status/1774029793836904607","1293233839586684928","gon_dangdia"
"1774027942370410665","Sat Mar 30 10:56:35 +0000 2024","0","Aaa daritadi mati lampu aaa gabisa bgtt","1774027942370410665","","","in","","0","0","0","https://x.com/marinettebgnoir/status/1774027942370410665","1235019439457726464","marinettebgnoir"
"1774027721561248019","Sat Mar 30 10:55:43 +0000 2024","0","Keren banget wei tahun ini yang lolos IISMA di kampus ada 17 orang tahun lalu cuma 10. Semangat study abroad nya adik2 ","1774027721561248019","","","in","Location Unknown","0","0","0","https://x.com/renaldxyz/status/1774027721561248019","442398541","renaldxyz"
"1774018976273904122","Sat Mar 30 10:54:22 +0000 2024","0","@rjosefano02 hai ci sini iisma lagi","1774027384590840266","","rjosefano02","in","","0","0","0","https://x.com/ymmikk/status/1774027384590840266","1347777294446649350","ymmikk"
"1774027354350002561","Sat Mar 30 10:54:15 +0000 2024","0","CEPAT IDUPIN LAMPUNYA AHHH","1774027354350002561","","","in","","0","0","0","https://x.com/marinettebgnoir/status/1774027354350002561","1235019439457726464","marinettebgnoir"
"1774027259856420878","Sat Mar 30 10:53:53 +0000 2024","0","BURUAN IDUPIN LAMPUNYA ARGHHH","1774027259856420878","","","in","","0","0","0","https://x.com/marinettebgnoir/status/1774027259856420878","1235019439457726464","marinettebgnoir"
"1774024435236053035","Sat Mar 30 10:42:39 +0000 2024","0","ternyata katingku (beda fakultas) ada yg lolos iisma wow","1774024435236053035","","","in","any pronouns ","0","2","0","https://x.com/Rp990jt/status/1774024435236053035","1415686892482228236","Rp990jt"
"1773990462598394362","Sat Mar 30 10:38:23 +0000 2024","0","@L1LICORE lu pake high heels ga sih","1774023360424579233","","jatinangyaru","in","she/they 21","0","1","0","https://x.com/psikobagiduo/status/1774023360424579233","1561926421626650624","psikobagiduo"
"1774022958455074912","Sat Mar 30 10:36:47 +0000 2024","5","Cycle of life: sd tarung buat masuk smp favorit - smp tarung buat masuk sma favorit - sma tarung buat dapet ptn top 10 - pas kuliah tarung buat dapet msib/iisma - kerja tarung buat masuk pns/bumn/perusahaan bonafide Kesimpulan: pajak lu tetep dimakanin ani aninya eselon 1","1774022958455074912","","","in","","0","1","0","https://x.com/vnimaniye_/status/1774022958455074912","2386542566","vnimaniye_"
"1774022933645758486","Sat Mar 30 10:36:41 +0000 2024","0","aku akan swlalu melanggengkan jaehyuk sebagai anak manajemen iup iisma awardee magang unilever anak mun liburan ke bali kayak depok-jakarta","1774022933645758486","","","in","he / him ","0","0","0","https://x.com/mahesarchive/status/1774022933645758486","757814095655546880","mahesarchive"
"1774000477581218011","Sat Mar 30 10:35:45 +0000 2024","0","@lilrosettes susah teknik mah buat iisma lulus telat bisa","1774022697825313243","","luvellou","in","","0","1","0","https://x.com/witczh_/status/1774022697825313243","1675467390115803136","witczh_"
"1774000611727667466","Sat Mar 30 09:08:39 +0000 2024","2","menurut gue ini lebih nyebelin dari orkay ikut iisma sih","1774000779202039953","","menjijikkan","in","","0","1","0","https://x.com/menjijikkan/status/1774000779202039953","2907108714","menjijikkan"
"1774000696700071987","Sat Mar 30 09:08:20 +0000 2024","0","guys ada yg sekarang lagi di kutek?","1774000696700071987","","","in","","0","0","0","https://x.com/marinettebgnoir/status/1774000696700071987","1235019439457726464","marinettebgnoir"
"1773914299049955405","Sat Mar 30 09:06:33 +0000 2024","2","@dianscorner @utfess halo kak aku bole dm kakak ga? soalnya ga sengaja liat profil kakak lolos iisma ","1774000250300350535","","dianscorner","in","surga","0","1","0","https://x.com/alstruggled/status/1774000250300350535","1336705119119818752","alstruggled"
"1773842228752048459","Sat Mar 30 08:59:16 +0000 2024","0","@mintzmina pengangguran yah","1773998415703339296","","mintzmina","in","she/they 21","0","1","0","https://x.com/psikobagiduo/status/1773998415703339296","1561926421626650624","psikobagiduo"
"1773989098761683275","Sat Mar 30 08:50:54 +0000 2024","55","@wizardfes Hermione masuk komunitas IISMA fighter","1773996311450378342","","wizardfes","in","","0","0","0","https://x.com/SECTUMSEMPRIDE/status/1773996311450378342","1353634853808263168","SECTUMSEMPRIDE"
"1773754579492188552","Sat Mar 30 08:49:19 +0000 2024","1","@cookiedrxps mjbb tp are you kak fay yg awardee cu iisma di tiktok itu bukan sii?","1773995913855582369","","fayhaqi","in","overthinker and yapper","0","1","0","https://x.com/faireedustt/status/1773995913855582369","1469574294447353858","faireedustt"
"1773992254925078948","Sat Mar 30 08:34:47 +0000 2024","1","IISMA! ada kakak2 awardee upf? mau tanya2 buat iisma co-fund ","1773992254925078948","","","in","","0","2","0","https://x.com/IISMAfess/status/1773992254925078948","1499958413467344896","IISMAfess"
"1773991800744915132","Sat Mar 30 08:32:59 +0000 2024","2","Bismillah masuk ui trs keterima IISMA ke leiden","1773991800744915132","","","in","","0","0","0","https://x.com/yellowtheko/status/1773991800744915132","1166688043266277376","yellowtheko"
"1773991225999409316","Sat Mar 30 08:30:42 +0000 2024","0","Pls ada mootsku yg bikin ini dong biar bisa aku qrt ","1773991225999409316","","","in","Carat Land ","0","0","0","https://x.com/HoshiKkokkoya/status/1773991225999409316","832171450429628416","HoshiKkokkoya"
"1773990740106125602","Sat Mar 30 08:28:46 +0000 2024","18","JANJI GAK IISMA IISMA-AN??? WKWKWKWKWKKWKW https://t.co/tG30CNz4Ce","1773990740106125602","https://pbs.twimg.com/media/GJ57LHya4AAECoz.jpg","","in","","0","1","0","https://x.com/mo_ongazer/status/1773990740106125602","1594922437283487744","mo_ongazer"
"1773990513450102854","Sat Mar 30 08:27:52 +0000 2024","0","‼️FLASH SALE‼️ Efektif Meningkatkan Skor TOEFL bersama tutor berpengalaman Les TOEFL bimbel TOEFL kelas TOEFL bimbingan TOEFL kursus tba Cp. https://t.co/RZozR9mKES #LPDP #BUMN #CPNS #TOEFL #Scholarship #bahasainggris #IISMA #AAS #beasiswa #lestoefl #bimbel #studyabroad https://t.co/wEbICwzeKM","1773990513450102854","https://pbs.twimg.com/media/GJ5690EbUAAqAT2.jpg","","in","","0","0","0","https://x.com/MoonJNae/status/1773990513450102854","1291214239655329792","MoonJNae"
"1773695556860211603","Sat Mar 30 08:26:07 +0000 2024","0","@5eijiii AWWW THANK YOU THIS IS A REALLY SPECIFIC AND BEAUTIFUL COMPLIMENT I'M HONOREDD T^T Tpi mungkin mostly nnt yg ku-GA selera buku jaman SMP-SMA ku yg belum sebagus skrg WKKWKW gapapa lah ya stay tuned then :3","1773990072716771823","","5eijiii","in","Carat Land ","0","0","0","https://x.com/HoshiKkokkoya/status/1773990072716771823","832171450429628416","HoshiKkokkoya"
"1773989825147969801","Sat Mar 30 08:25:08 +0000 2024","7","seharian ngezoom https://t.co/xzkEcJOloB","1773989825147969801","https://pbs.twimg.com/media/GJ56V3baEAA5MzN.jpg","","in","she/they 21","0","0","0","https://x.com/psikobagiduo/status/1773989825147969801","1561926421626650624","psikobagiduo"
"1773989680893321597","Sat Mar 30 08:24:33 +0000 2024","0","TKI yang jadi ani2 di luar bikin citra jelek cewe indo aja https://t.co/19fuoisttk","1773989680893321597","","","in","Poussay, France","0","0","0","https://x.com/orangterbejo/status/1773989680893321597","447893950","orangterbejo"
"1767067713523118222","Sat Mar 30 08:24:00 +0000 2024","0","@studeiry @dohtore @IISMAfess Btw disclaimer aku awardee 24 jadi blm berangkat yaa tapi setauku kata alumni belajarnya pake bhs Inggris kokk. Sesuai ketentuan IISMA pake EPT nya bisa DET/IELTS/TOEFL tpi disesuaikan lagi apakah kampusnya menerima/ga menerima EPT tertentu yaa. Aku pribadi pake DET.","1773989540971065431","","studeiry","in","Carat Land ","0","1","0","https://x.com/HoshiKkokkoya/status/1773989540971065431","832171450429628416","HoshiKkokkoya"
"1773988062638514509","Sat Mar 30 08:18:07 +0000 2024","0","Bgstt","1773988062638514509","","","in","Poussay, France","0","0","0","https://x.com/orangterbejo/status/1773988062638514509","447893950","orangterbejo"
"1773987408888930724","Sat Mar 30 08:15:32 +0000 2024","0","Nanya serius orang dah nikah selingkuh tuh ga inget momen2 bahagia pas wedding apa ga","1773987408888930724","","","in","Poussay, France","0","0","0","https://x.com/orangterbejo/status/1773987408888930724","447893950","orangterbejo"
"1773985753971953691","Sat Mar 30 08:13:14 +0000 2024","0","@unhasfess_ ini kita dibiayain kesana atau gimana?","1773986833879519366","","unhasfess_","in","eng/idn ","0","2","0","https://x.com/dctroit/status/1773986833879519366","1470004417466232834","dctroit"
"1773986795736449508","Sat Mar 30 08:13:05 +0000 2024","0","Tokutei ginou sih daripada ambis sbm","1773986795736449508","","","in","Poussay, France","0","0","0","https://x.com/orangterbejo/status/1773986795736449508","447893950","orangterbejo"
"1773986147187994983","Sat Mar 30 08:10:31 +0000 2024","3","Guys yg mau mutualan tpi blm aku follback krn ke-miss rep pls ️","1773986147187994983","","","in","Carat Land ","0","3","0","https://x.com/HoshiKkokkoya/status/1773986147187994983","832171450429628416","HoshiKkokkoya"
"1773985253985865956","Sat Mar 30 08:06:58 +0000 2024","0","Peserta Terpilih IISMA 2024 Capai 2.000 Lebih Mahasiswa https://t.co/WqGwEHkUWb","1773985253985865956","","","in","Batam, Indonesia","0","0","0","https://x.com/batamtoday/status/1773985253985865956","224204467","batamtoday"
"1767067713523118222","Sat Mar 30 08:04:40 +0000 2024","0","@dohtore @studeiry @IISMAfess Sejauh ini ga disebutin wajib bisa bhs Jepang sih tpi aku pribadi mau belajar bhs Jepang mandiri sebelum berangkatt","1773984676698595381","","dohtore","in","Carat Land ","0","1","0","https://x.com/HoshiKkokkoya/status/1773984676698595381","832171450429628416","HoshiKkokkoya"
"1773639143538524160","Sat Mar 30 08:03:16 +0000 2024","0","@reyhansagevti_ menang lomba dan lolos iisma","1773984322439237821","","reyhansagevti_","in","Depok, Indonesia ","0","0","0","https://x.com/Solafide_s/status/1773984322439237821","940128441105444864","Solafide_s"
"1773983265420193876","Sat Mar 30 07:59:04 +0000 2024","0","yukkk semangat uts ditengah persiapan iisma luvv myself","1773983265420193876","","","in","","0","0","0","https://x.com/_Njeeeee/status/1773983265420193876","1492794941746991105","_Njeeeee"
"1773945639765946462","Sat Mar 30 07:50:45 +0000 2024","1","@cookiedrxps @attifmuhammad_ @IISMA_AC Waah cucyokk","1773981172386906560","","fayhaqi","in","","0","0","0","https://x.com/piririyupi/status/1773981172386906560","1655874266183921669","piririyupi"
"1773980130056327580","Sat Mar 30 07:46:36 +0000 2024","2","Ngapain iisma ke Canberra Institute of Technology...","1773980130056327580","","","in","Timika","0","4","1","https://x.com/superdoraemon/status/1773980130056327580","127419885","superdoraemon"
"1773979316977832256","Sat Mar 30 07:43:22 +0000 2024","0","Pengen nembak ntu thn depan d4 bisa join iisma ga sih? (ga harus iismavo)","1773979316977832256","","","in","50:50 💛💛","0","1","0","https://x.com/ReaksiZatBarbar/status/1773979316977832256","1540582787153293312","ReaksiZatBarbar"
"1773976092367548850","Sat Mar 30 07:30:33 +0000 2024","0","GUE GA LDR TAPI UDAH 3 BULAN GA KETEMU","1773976092367548850","","","in","","0","0","0","https://x.com/thefynnn/status/1773976092367548850","1422227684197691392","thefynnn"
"1773974658632892571","Sat Mar 30 07:24:52 +0000 2024","0","selepas IISMA skripisan wisuda terus pendidikan profesi dan dapet gelar psikolog umum akan aku kejar beasiswa ke luar negri itu.","1773974658632892571","","","in","on a trip to IISMA'24. 🇷🇺","0","1","0","https://x.com/duwduy/status/1773974658632892571","1227596766666559488","duwduy"
"1773970741480026595","Sat Mar 30 07:17:10 +0000 2024","0","Carried out well cuma garis besarnya aja ya. Tapi posisi2 company orga yg sbnrnya pengen gue ikutin beda semua sama yg akhirnya gue jalanin hahaha. Termasuk host uni iisma krn gue bener2 ga ada bayangan mau ke US kecuali seminggu sblm tutup regis.","1773972722139504980","","Naiverse_","in","","0","0","0","https://x.com/Naiverse_/status/1773972722139504980","1731138419424997376","Naiverse_"
"1773947687911805232","Sat Mar 30 07:16:51 +0000 2024","0","@fuckphysic Lu mirip tman gw bang","1773972641617187224","","fuckphysic","in","","0","0","0","https://x.com/marinettebgnoir/status/1773972641617187224","1235019439457726464","marinettebgnoir"
"1773795867582960018","Sat Mar 30 07:15:55 +0000 2024","19","@shafiyoow That menjadi imammu while holding sajadah and giving ustad vibes","1773972406417420705","","shafiyoow","in","","1","1","0","https://x.com/marinettebgnoir/status/1773972406417420705","1235019439457726464","marinettebgnoir"
"1773970741480026595","Sat Mar 30 07:14:37 +0000 2024","0","Jadi pas iisma gue sem 4 buka (iisma 23 berarti ya) gue ga daftar tuh gue blg daftarnya nnti sem 6 aja krn gue msh byk matkul wajib kan wkwkw. Terus yaudah sebelum iisma ini secara garis besar plan gue carried out well. Lomba orga panit magang udah semua. Gue balik sisa TA ","1773972080473866452","","Naiverse_","in","","0","1","0","https://x.com/Naiverse_/status/1773972080473866452","1731138419424997376","Naiverse_"
"1773970741480026595","Sat Mar 30 07:12:47 +0000 2024","0","Gue tuh emg anaknya kalo mau sesuatu pasti prepare bener bener kan. Gue mau iisma pun plan gue udh mateng bgt. Gue tau dr tahun 1 kuliah pas semester2 selanjutnya gue udh nnya2 prodi gimana niar gue bisa 1 semester di LN + lulus 8 semester. Jd dr sem 3 gue udh nyodok matkul atas","1773971619993858107","","Naiverse_","in","","0","1","0","https://x.com/Naiverse_/status/1773971619993858107","1731138419424997376","Naiverse_"
"1773970741480026595","Sat Mar 30 07:11:31 +0000 2024","3","Dipikir-pikir selama gue iisma prep gue kek yakin bgt iisma anjir. Apa ini bener ya self manifestation and believing in yourself can make it come true. Pas gue ui juga meski gagal snmptn tp gue kek pede dan yakin bgt pasti ke UI lol.","1773971301625221558","","Naiverse_","in","","0","1","0","https://x.com/Naiverse_/status/1773971301625221558","1731138419424997376","Naiverse_"
"1773971014910886076","Sat Mar 30 07:10:23 +0000 2024","20","Kakak-kakak alumni dan temen-temen awardee IISMA! Kolom ttd dan endorsement paspor itu sama atau beda ya? Paspor sender udh ada kolom ttd tp blom di ttd. Ini tinggal dateng utk ttd atau perlu minta endorsement dulu? Mohon pencerahannnya(⁠ ⁠ꈍ⁠ᴗ⁠ꈍ⁠)","1773971014910886076","","","in","","0","3","4","https://x.com/IISMAfess/status/1773971014910886076","1499958413467344896","IISMAfess"
"1773953367502680187","Sat Mar 30 06:00:15 +0000 2024","2","Dengan bangga kami ucapkan selamat dan sukses atas prestasi sembilan Mahasiswa FKM yang berhasil mengikuti program Indonesia International Student Mobility Awards (IISMA) 2024. https://t.co/SfegBGBV2L","1773953367502680187","https://pbs.twimg.com/media/GJ5ZLkwbAAA_YbO.jpg","","in","","0","1","0","https://x.com/BEMFKMUI/status/1773953367502680187","110404464","BEMFKMUI"
"1773951588295741753","Sat Mar 30 05:53:11 +0000 2024","0","Nasib baik i dah jauh dari lelaki ii cam tu","1773951588295741753","","","in","Poussay, France","0","0","0","https://x.com/orangterbejo/status/1773951588295741753","447893950","orangterbejo"
"1773945639765946462","Sat Mar 30 05:53:07 +0000 2024","1","@attifmuhammad_ @piririyupi @IISMA_AC blio ini designer beberapa merch kita guys req apa aja bisaa dia sangat talented","1773951568691580973","","attifmuhammad_","in","","0","1","0","https://x.com/fayhaqi/status/1773951568691580973","1240838850521362433","fayhaqi"
"1773950845169901779","Sat Mar 30 05:50:14 +0000 2024","2","fase kuliah sem 1: ok uner agak sedih tp letsgo sem 2: jessup feeling unworthy tp ip naik woohoo sem 3: gagal jessup makin feeling unworthy akhirnya prokeran sem 4: iisma prep","1773950845169901779","","","in","","1","0","0","https://x.com/hazydew/status/1773950845169901779","948860930913271808","hazydew"
"1773627708888531315","Sat Mar 30 05:43:31 +0000 2024","0","@chasefeast bawa dua koper kahh","1773949154324332884","","chasefeast","in","she/they 21","0","1","0","https://x.com/psikobagiduo/status/1773949154324332884","1561926421626650624","psikobagiduo"
"1773937596550537294","Sat Mar 30 05:36:41 +0000 2024","0","@laloyyy_ jd keinget naufal yg di tiktok","1773947435741860235","","laloyyy_","in","she/her","0","0","0","https://x.com/espurecocoa/status/1773947435741860235","1102853618678489088","espurecocoa"
"1773627708888531315","Sat Mar 30 05:34:02 +0000 2024","0","@chasefeast mostly pada ukuran segitu ya... kalo 25 kurang ga ya?","1773946767060636030","","chasefeast","in","she/they 21","0","1","0","https://x.com/psikobagiduo/status/1773946767060636030","1561926421626650624","psikobagiduo"
"1773946687746445639","Sat Mar 30 05:33:43 +0000 2024","0","Wkwkwk mana di rumah ada olive oil buat masak sama olive oil buat rambut yg semerbak wanginya","1773946687746445639","","","in","Poussay, France","0","0","0","https://x.com/orangterbejo/status/1773946687746445639","447893950","orangterbejo"
"1773945639765946462","Sat Mar 30 05:29:33 +0000 2024","0","gak mau bikin sticker pack kah @IISMA_AC","1773945639765946462","","","in","","0","1","0","https://x.com/piririyupi/status/1773945639765946462","1655874266183921669","piririyupi"
"1773749663889576289","Sat Mar 30 05:16:29 +0000 2024","0","@collegemenfess FYI UIN Salatiga selama ini blm bs ikut IISMA KMMB dan blm pernah ngirim mahasiswa ke Jerman https://t.co/TVWr54gYsH","1773942351351931284","","collegemenfess","in","7/10","0","0","0","https://x.com/labeillejoie/status/1773942351351931284","219234187","labeillejoie"
"1773911937233113129","Sat Mar 30 05:15:42 +0000 2024","0","@lukesry LAHH ketua organisasiku iisma ","1773942155004063755","","lukesry","in","milkyway galaxy","0","1","0","https://x.com/barumbarimba/status/1773942155004063755","1597202930037587968","barumbarimba"
"1773941004686799018","Sat Mar 30 05:11:08 +0000 2024","87","iisma! mau nanya baju batik dibawa brp banyak ya sebaiknya? trus kan europe musim dingin apakah gak bkal kedinginan klo pake rok lilit? (aku host uninya di ceko btw) atau gmna ya mungkin alumni awardee bisa tlg jawab thank youuu","1773941004686799018","","","in","","1","7","7","https://x.com/IISMAfess/status/1773941004686799018","1499958413467344896","IISMAfess"
"1773711514006093868","Sat Mar 30 04:55:39 +0000 2024","0","@cimowyregal ngobrol aja sama koor aku kira semuanya hrs kuganti jd nama paspor tp iisma mengharuskan internalnya sesuai ktp kalo urusan LN koor setuju sesuain paspor semua","1773937109864452538","","cimowyregal","in","she/her ☻","0","1","0","https://x.com/granolish/status/1773937109864452538","1291324761516044288","granolish"
"1773711514006093868","Sat Mar 30 04:55:01 +0000 2024","0","@granolish i see tapi kalo misal ada beda sama internal iisma jadi masalah ga kk? apa gapapa?","1773936949021274511","","granolish","in","Cardiff, Wales","0","1","0","https://x.com/cimowyregal/status/1773936949021274511","1678287522949111809","cimowyregal"
"1773711514006093868","Sat Mar 30 04:52:37 +0000 2024","0","@cimowyregal imigrasi engga sih krn aku udh nyesuain semua berkas buat ke LN pake nama paspor ku (ielts visa nama di host uni) cuma jadinya beda sm nama di internal iisma (portal rekening sertif iisma)","1773936344018137584","","cimowyregal","in","she/her ☻","0","1","0","https://x.com/granolish/status/1773936344018137584","1291324761516044288","granolish"
"1773936055697482022","Sat Mar 30 04:51:28 +0000 2024","34","iisma! kolom tandatangan di paspor boleh kita tandatangan sendiri pake pulpen biasa kah? soalnya coordinator regionku barusan bilang untuk menandatangani halaman paling belakang paspor","1773936055697482022","","","in","","0","3","4","https://x.com/IISMAfess/status/1773936055697482022","1499958413467344896","IISMAfess"
"1773715436204630108","Sat Mar 30 04:50:51 +0000 2024","0","@cingcongcenk PAPAH WKWKKWK","1773935901758152821","","cingcongcenk","in","she/her","0","1","0","https://x.com/espurecocoa/status/1773935901758152821","1102853618678489088","espurecocoa"
"1773934311680741689","Sat Mar 30 04:44:32 +0000 2024","0","Sebanyak 2.277 Mahasiswa Berhasil Lolos Seleksi Beasiswa IISMA 2024 Kamu Gimana? https://t.co/IWDtL8H3DT","1773934311680741689","","","in","Jakarta","0","0","0","https://x.com/kalderanews/status/1773934311680741689","817669043792420864","kalderanews"
"1773933335452238021","Sat Mar 30 04:40:39 +0000 2024","0","sedang melakukan adegan dewasa (menyelesaikan tugas dkv dan mengurus berkas iisma)","1773933335452238021","","","in","","0","0","0","https://x.com/kiriskeris/status/1773933335452238021","1753297608498679808","kiriskeris"
"1773931595105529971","Sat Mar 30 04:33:44 +0000 2024","0","Belajar TOEFL Sekaligus Tes TOEFL ITP Resmi️ Feedback Super Detail Dari Pro Tutor Awardee Beasiswa DN/LN *free ongkir pengiriman sertifikat TOEFL #LPDP #BUMN #CPNS #TOEFL #Scholarship #bahasainggris #TOEFLIBT #IISMA #AAS #beasiswa #lestoefl #bimbel #studyabroad #testoefl https://t.co/3OznGTJBLq","1773931595105529971","https://pbs.twimg.com/media/GJ5FYKKaoAAH8_b.jpg","","in","","0","0","0","https://x.com/MoonJNae/status/1773931595105529971","1291214239655329792","MoonJNae"
"1773931335482257875","Sat Mar 30 04:32:43 +0000 2024","1","Ganti kulit aja tapi tetep lemah","1773931335482257875","","","in","Poussay, France","0","0","0","https://x.com/orangterbejo/status/1773931335482257875","447893950","orangterbejo"
"1773930050989281771","Sat Mar 30 04:27:36 +0000 2024","0","stop konten lolos iisma di fyp gue pls GUE KEK MAU TP KEK AELAH","1773930050989281771","","","in","yuno's","0","0","0","https://x.com/0214J97/status/1773930050989281771","1382733805509771265","0214J97"
"1773926348844904859","Sat Mar 30 04:12:54 +0000 2024","4","Guys klian predept uda prep apa aja???","1773926348844904859","","","in","","0","2","0","https://x.com/monichatime/status/1773926348844904859","1312722224680296448","monichatime"
"1773733781188628966","Sat Mar 30 04:09:08 +0000 2024","0","@avrch1ves nanti kita saling tampar ya avy kalo belom belajar ","1773925403855573115","","avrch1ves","in","","0","0","0","https://x.com/jaehyunightsky/status/1773925403855573115","4668378554","jaehyunightsky"
"1773733781188628966","Sat Mar 30 04:08:18 +0000 2024","0","@avrch1ves bejir sama aku jg udah banyak lupa hrs mulai lagi ","1773925193213485116","","avrch1ves","in","","0","0","0","https://x.com/jaehyunightsky/status/1773925193213485116","4668378554","jaehyunightsky"
"1773921420579672284","Sat Mar 30 03:53:19 +0000 2024","0","kek masa kemaren DiscoverNUS cuma buat sem 4 only?!?!?!? apa kabar aku yg ketolak iisma","1773921422618030486","","zzybeanie","in","Neverland","0","1","0","https://x.com/zzybeanie/status/1773921422618030486","875930603190763520","zzybeanie"
"1773921144011456896","Sat Mar 30 03:52:13 +0000 2024","2900","jumlah iisma awardees per region ⋆｡°","1773921144011456896","","","in","","52","16","303","https://x.com/avrch1ves/status/1773921144011456896","1627313264035254274","avrch1ves"
"1773916055838355483","Sat Mar 30 03:32:00 +0000 2024","0","Anjir lah gue mau pindah smg biar aman malah gangster sdm rendahnya ikutan pindah","1773916055838355483","","","in","Poussay, France","0","1","0","https://x.com/orangterbejo/status/1773916055838355483","447893950","orangterbejo"
"1773749663889576289","Sat Mar 30 03:30:47 +0000 2024","0","@bismillahtaku @collegemenfess Mantep mungkin bisa dicoba skrg. Btw aku udah lulus jadi udah gabisa ikut program kek IGIP dan IISMA : ))","1773915749213704322","","bismillahtaku","in","","0","0","0","https://x.com/kanna_kagami/status/1773915749213704322","1270288051420278789","kanna_kagami"
"1773714418318377304","Sat Mar 30 03:27:26 +0000 2024","0","@IISMAfess Gapapaa kok aku juga selama persiapan iisma nyambi bem organisasi eksternal dan 2 kepanitiaan. Justru sambil cari pengalaman juga nder tp tetap disesuaikan dengan porsi yang kamu bisa yaa","1773914909639876927","","IISMAfess","in","Bandung, Indonesia","0","0","0","https://x.com/cinderevv/status/1773914909639876927","1312711370882777089","cinderevv"
"1773692831112073232","Sat Mar 30 03:26:01 +0000 2024","0","@palingteguh ga IISMA ga SNBP sama2 aneh tai sistem kualifikasinya. Beneran gacha banget bangsattt.","1773914550578147485","","palingteguh","in","","0","0","0","https://x.com/karambia007/status/1773914550578147485","1241265400924364800","karambia007"
"1773896902163206625","Sat Mar 30 03:02:56 +0000 2024","0","@nyansaurus adaa","1773908742498861499","","berrynbun","in","she/they 21","0","1","0","https://x.com/psikobagiduo/status/1773908742498861499","1561926421626650624","psikobagiduo"
"1773907578344640733","Sat Mar 30 02:58:18 +0000 2024","0","Kalo ga ikut iisma akan sy perjuangkan kkn jepang tsb https://t.co/6nPi0Y5GHh","1773907578344640733","https://pbs.twimg.com/media/GJ4vipVbcAAWsrj.jpg","","in","iisma ukm'23 ","0","1","0","https://x.com/ruvhjn/status/1773907578344640733","1409695096824483841","ruvhjn"
"1773877343230288047","Sat Mar 30 02:45:54 +0000 2024","0","@furuyia MKSUT","1773904455920140631","","furuyia","in","she/they 21","0","1","0","https://x.com/psikobagiduo/status/1773904455920140631","1561926421626650624","psikobagiduo"
"1773902974802391281","Sat Mar 30 02:40:01 +0000 2024","0","Jujur gue sih sedang menikmati ayam geprek pecel lele soto betawi dan makanan-makanan indo lainnya sebelum pergi sih karena bakal kangen buangetttt! Terus banyak luangin waktu juga sama keluarga dan teman-teman terdekat","1773902974802391281","","","in","","0","0","0","https://x.com/holabitha/status/1773902974802391281","1760485611151216640","holabitha"
"1773902190849253504","Sat Mar 30 02:36:54 +0000 2024","930","️MATERI LBING SNBT 2024️ Catatan Main Idea a Thread Iisma emang keren. Tapi bisa cari main idea di paragraf panjang dalam waktu 1 menit lebih keren boshhh.. Mana nih yang bilang bahasa Inggris susah?? Coba balik lagi ke minceu pas udah baca thread ini https://t.co/iWXtjt9iWJ","1773902190849253504","https://pbs.twimg.com/media/GJ4qpCpagAA2iRB.jpg","","in","","1","1","187","https://x.com/DwuWeekend/status/1773902190849253504","1551079887993069569","DwuWeekend"
